date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_vt.us,w_xlk.us
2008-07-01,-0.11403223986730951,-0.11803223986730951,1.0,3,True,0.004,,,0.0,0.8,0.2,0.0,0.0,0.0
2008-08-01,0.0,-0.004,1.0,3,True,0.004,0.9354315019585223,-0.060811745021563945,1.0,0.0,0.0,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0,0,False,0.0,0.8788941935357909,-0.11757611090784048,1.0,0.0,0.0,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0,0,False,0.0,0.8788941935357909,-0.11757611090784048,1.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,0,False,0.0,0.8788941935357909,-0.11757611090784048,1.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,0,False,0.0,0.8788941935357909,-0.11757611090784048,1.0,0.0,0.0,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,0,False,0.0,0.8788941935357909,-0.11757611090784048,1.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,0,False,0.0,0.8788941935357909,-0.11757611090784048,1.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0,0,False,0.0,0.8788941935357909,-0.11757611090784048,1.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,0,False,0.0,0.8788941935357909,-0.11757611090784048,1.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,-0.022374427524936014,-0.026374427524936014,1.0,2,True,0.004,0.8788941935357909,-0.11757611090784048,0.0,0.0,0.0,0.0,1.0,0.0
2009-06-01,0.0890724003424983,0.0890724003424983,0.0,0,False,0.0,0.9265584454094321,-0.06972043633591152,0.0,0.0,0.0,0.0,1.0,0.0
2009-07-01,0.058172974446242254,0.058172974446242254,0.0,0,False,0.0,0.9002015664246077,-0.09618316624035372,0.0,0.0,0.0,0.0,1.0,0.0
2009-08-01,0.07094102612365383,0.07094102612365383,0.0,0,False,0.0,0.9740353491337332,-0.02205286231552883,0.0,0.0,0.0,0.0,1.0,0.0
2009-09-01,0.050761421319796884,0.04676142131979688,1.0,2,True,0.004,0.9782495838311714,-0.031688619820377295,0.0,0.0,1.0,0.0,0.0,0.0
2009-10-01,0.09178743961352676,0.09178743961352676,0.0,0,False,0.0,1.046638351273248,-0.018408307804711477,0.0,0.0,1.0,0.0,0.0,0.0
2009-11-01,-0.03479932177802323,-0.03559932177802323,0.19999999999999998,2,True,0.0007999999999999999,1.0968342722016589,-0.015340364333653045,0.0,0.0,0.8,0.0,0.0,0.2
2009-12-01,0.01634201977626484,0.01634201977626484,0.0,0,False,0.0,1.2488002077526403,0.0,0.0,0.0,0.8,0.0,0.0,0.2
2010-01-01,-0.006492303736130078,-0.006492303736130078,0.0,0,False,0.0,1.1389735667272027,-0.09880694879706375,0.0,0.0,0.8,0.0,0.0,0.2
2010-02-01,0.05383463321640543,0.05063463321640543,0.8,3,True,0.0032,1.1299380283747629,-0.10595616157510412,0.0,0.0,0.0,0.2,0.0,0.8
2010-03-01,0.039794761971489706,0.039794761971489706,0.0,0,False,0.0,1.148312485729397,-0.09141769134949362,0.0,0.0,0.0,0.2,0.0,0.8
2010-04-01,0.009793944874728198,0.006593944874728199,0.8,3,True,0.0032,1.206143946226475,-0.04565955273821676,0.0,0.0,0.8,0.0,0.0,0.2
2010-05-01,0.039844883889627924,0.039844883889627924,0.0,0,False,0.0,1.273377170566964,0.0,0.0,0.0,0.8,0.0,0.0,0.2
2010-06-01,-0.028620404336635555,-0.028620404336635555,0.0,0,False,0.0,1.2922901068644586,-0.024553815895407505,0.0,0.0,0.8,0.0,0.0,0.2
2010-07-01,0.01919406693003587,0.01919406693003587,0.0,0,False,0.0,1.2549123599493561,-0.05566880811247199,0.0,0.0,0.8,0.0,0.0,0.2
2010-08-01,0.04744179423733454,0.04744179423733454,0.0,0,False,0.0,1.2606926779203116,-0.05131907443129158,0.0,0.0,0.8,0.0,0.0,0.2
2010-09-01,0.05044844000608326,0.05044844000608326,0.0,0,False,0.0,1.3071157025655795,-0.01638539173486875,0.0,0.0,0.8,0.0,0.0,0.2
2010-10-01,0.017588535313658137,0.017588535313658137,0.0,0,False,0.0,1.3912006545348425,0.0,0.0,0.0,0.8,0.0,0.0,0.2
2010-11-01,0.014891173175533502,0.014891173175533502,0.0,0,False,0.0,1.4330845937657992,-0.01272837392738102,0.0,0.0,0.8,0.0,0.0,0.2
2010-12-01,-0.01753471731607488,-0.01753471731607488,0.0,0,False,0.0,1.4653276645723918,-0.018549084272832417,0.0,0.0,0.8,0.0,0.0,0.2
2011-01-01,0.02045289522456688,0.01725289522456688,0.8,3,True,0.0032,1.4335646678771703,-0.04523296730363191,0.0,0.0,0.0,0.2,0.0,0.8
2011-02-01,0.009856082010234224,0.006656082010234224,0.8,3,True,0.0032,1.4023329305643182,-0.06603358678618398,0.0,0.0,0.8,0.0,0.0,0.2
2011-03-01,0.04760586898509427,0.04760586898509427,0.0,0,False,0.0,1.4237338637932255,-0.051780371724631125,0.0,0.0,0.8,0.0,0.0,0.2
2011-04-01,0.006924507498041566,0.006924507498041566,0.0,0,False,0.0,1.4179528943083117,-0.05563054967955572,0.0,0.0,0.8,0.0,0.0,0.2
2011-05-01,0.011615350811129077,0.010815350811129077,0.2,2,True,0.0008,1.5327601292814028,0.0,0.0,0.2,0.8,0.0,0.0,0.0
2011-06-01,0.0462904373961877,0.045490437396187695,0.2,2,True,0.0008,1.5101778670303334,-0.014733069982487468,0.0,0.0,0.8,0.0,0.0,0.2
